"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Calabarzon","Laguna","Santa Rosa","Santa Rosa","14.3122","121.1113","1","Philippine Daily Inquirer","National","0","Labour Day protests were staged by members of militant labour groups in Sta. Rosa of Laguna province on May 1. The protesters demanded wage increases, more jobs and an end to labour contractualization."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Calabarzon","Laguna","San Pedro","San Pedro","14.3595","121.0473","1","Philippine Daily Inquirer","National","0","Labour Day protests were staged by members of militant labour groups in San Pedro of Laguna province on May 1. The protesters demanded wage increases, more jobs and an end to labour contractualization."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Daily Inquirer","National","0","Labour Day protests were staged by workers' unions in Calamaba City of Laguna province on May 1. The protesters demanded wage increases, more jobs and an end to labour contractualization."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","KMU: Kilusang Mayo Uno","","","Protesters (Philippi","KMU: Kilusang Mayo U","nan","nan","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","3","Philippine Daily Inquirer","National","0","Labour Day protests were staged by members of militant and labour groups, led by Kilusang Mayo Uno, in Southern Tagalog provinces (Calabarzon and Mimaropa Region) on May 1. The protesters demanded wage increases, more jobs and an end to labour contractualization."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Calabarzon","Laguna","Binan","Binan","14.3426","121.0807","1","Philippine Daily Inquirer","National","0","Labour Day protests were staged by members of militant labour groups in Binan of Laguna province on May 1. The protesters demanded wage increases, more jobs and an end to labour contractualization."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","KMU: Kilusang Mayo Uno; Health Workers (Philippines)","","","Protesters (Philippi","KMU: Kilusang Mayo U","nan","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Philippine Daily Inquirer","National","0","Around 50 activists from the Cordillera Peoples Alliance and the local KMU chapter and members of the Philippine Nurses Association (PNA) took out a Labour Day march on Session Road in Baguio City, Benguet on May 1, to demand fair treatment for workers."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","KMU: Kilusang Mayo Uno","","","Protesters (Philippi","KMU: Kilusang Mayo U","nan","nan","Western Visayas","Iloilo","Iloilo City","Iloilo City","10.6969","122.5644","1","Philippine Daily Inquirer","National","0","Around 3,000 protesters, led by Kadamay and Kilusang Mayo Uno (KMU), took to the streets of Iloilo City, Iloilo on Labour Day (May 1) to call for an increase in minimum wages, more jobs and an end to labour contractualization."
"2017-05-01","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Military Forces of t","nan","Eastern Visayas","Samar","San Jose de Buan","Hilumot","12.0226","125.0707","1","Philippine Star","National","2","Two unidentified militants were killed while three government soldiers were wounded when a group of militants raided a military detachment at Barangay Hikumot in San Jose de Buan town area of Samar province on May 1."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","ALU-TUCP: Associated Labor Union-Trade Union Congress of the Philippines","","","Protesters (Philippi","ALU-TUCP: Associated","nan","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Philippine Daily Inquirer","National","0","Around 2,000 members of the Associated Labour Union-Trade Union Congress of the Philippines (ALU-TUCP) took to the streets of Cebu City, Cebu on Labour Day (May 1), demanding an end to endo in front of the Department of Labour and Employment (Dole) regional office on Gorordo Avenue."
"2017-05-01","Protests","Peaceful protest","Protesters (Philippines)","Sanlakas","","","Protesters (Philippi","Sanlakas","nan","nan","Eastern Visayas","Leyte","Tacloban","Tacloban","11.2433","125.0047","1","Philippine Daily Inquirer","National","0","Around 200 protesters, led by Sanlakas and People's Surge, held a rally outside the Dole Eastern Visayas office in Tacloban City, Tacloban on Labour Day (May 1) to call for an increase in minimum wages, more jobs and an end to labour contractualization."
