"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-07-01","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Former Military Forces of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Former Military Forc","Bicol Region","Sorsogon","Donsol","Rawis","12.9029","123.6007","1","Philippine Daily Inquirer","National","1","On 1 July 2020, an ex-soldier was shot dead by unidentified assailants in Barangay Rawis, Donsol, Sorsogon. The motive for the attack was unclear."
"2020-07-01","Battles","Armed clash","Dawlah Islamiyah","Armed Drug Suspects (Philippines)","Police Forces of the Philippines (2016-)","","Dawlah Islamiyah","Armed Drug Suspects ","Police Forces of the","nan","Soccsksargen","South Cotabato","Polomolok","Polomolok","6.2833","125.0833","1","Tempo (Philippines)","National","1","On 1 July 2020, a suspected Dawlah Islamiyah militant was shot dead while three others escaped during a firefight with the police in Polomolok, South Cotabato. Police said they also recovered weapons and other items, including several grams of shabu (crystal meth), from the militants during the operation."
"2020-07-01","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Police Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Police Forces of the","nan","BARMM","Maguindanao","Shariff Aguak","Timbangan","6.8713","124.4794","1","Philippine Star","National","4","On 1 July 2020, four suspected BIFF militants (Dawlah Islamiyah in some reports) were shot dead by the police at a checkpoint in Barangay Timbangan, Shariff Aguak, Maguindanao, after the former reportedly refused to have their vehicle inspected for weapons and explosives."
"2020-07-02","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-)","","Unidentified Armed G","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Unsay","Datu Unsay","6.9208","124.4533","1","Philippine Star","National","0","On 2 July 2020, a soldier was wounded in an attack by unidentified assailants in Datu Unsay, Maguindanao."
"2020-07-02","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","Unidentified Armed G","nan","Civilians (Philippin","Military Forces of t","BARMM","Maguindanao","Shariff Aguak","Labu-Labu","6.8663","124.4715","1","Philippine Star","National","0","On 2 July 2020, unidentified assailants with assault rifles fired at an outpost of the military's Citizen Armed Force Geographical Unit (CAFGU) as well as civilians' houses in Barangay Labu-Labu, Shariff Aguak, Maguindanao. The outpost seemed to be empty at the time of attack, based on reports, while civilians fled the area. There were no reported casualties. The gun attack happened immediately after a grenade attack on CAFGU auxiliaries earlier in the same barangay."
"2020-07-02","Explosions/Remote violence","Grenade","Unidentified Armed Group (Philippines)","","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","","Unidentified Armed G","nan","Military Forces of t","nan","BARMM","Maguindanao","Shariff Aguak","Labu-Labu","6.8663","124.4715","1","Philippine Star","National","1","On 2 July 2020, an auxiliary of the military's Citizen Armed Force Geographical Unit (CAFGU) was killed while his companion was wounded in a grenade attack by unidentified assailants in Barangay Labu-Labu, Shariff Aguak, Maguindanao. The casualties were manning a COVID-19 (coronavirus) quarantine checkpoint at the time of attack."
"2020-07-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Bicol Region","Albay","Polangui","Sugcad","13.3042","123.4908","1","Philippine Daily Inquirer","National","1","On 2 July 2020, a drug suspect was killed during a police raid in Barangay Sugcad, Polangui, Albay. Police said they recovered five sachets of shabu (crystal meth) from the slain suspect."
"2020-07-02","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","ABS CBN; Philippine Daily Inquirer","National","1","On 2 July 2020, a barangay councilor was shot dead by unidentified assailants right inside the barangay hall in Barangay 484, Sampaloc, Manila. The motive for the attack was unclear."
"2020-07-02","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Cabanatuan","Cabanatuan","15.4858","120.9664","1","Punto; Philippine Daily Inquirer","Subnational-National","1","On 2 July 2020, a drug suspect was killed while three others were arrested during a police raid in Barangay Samon, Cabanatuan, Nueva Ecija. Police said they recovered shabu (crystal meth) from the suspects during the operation."
"2020-07-03","Strategic developments","Other","Government of the Philippines (2016-)","","","","Government of the Ph","nan","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Amnesty International; Sunstar (Philippines)","Other-National","0","On 3 July 2020, Philippine President Rodrigo Duterte in Manila signed into law the Anti-Terrorism Act of 2020. The law, supported by the country's security establishment, has also led to protests and condemnation, with critics saying that the law, which expands the scope of warrantless arrests, would be used to target activists, exacerbate State red-tagging, and quash legitimate dissent."
"2020-07-03","Protests","Peaceful protest","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan","","","Protesters (Philippi","BAYAN: Bagong Alyans","nan","nan","Central Luzon","Pampanga","Angeles","Angeles","15.15","120.5833","2","Philippine Daily Inquirer","National","0","On 3 July 2020, around 50 activists led by BAYAN staged demonstrations in Angeles and Mabalacat in Pampanga (coded at Angeles), to commemorate the death anniversary of a slain Dutch immigrant and activist, and to condemn the Anti-Terrorism Bill, which they said would result in a law that will be used to target activists, exacerbate red-tagging and quash legitimate dissent. [size=around 50]"
"2020-07-03","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Western Visayas","Antique","Hamtic","Igbucagay","10.6042","122.025","1","Panay News","Subnational","0","On 3 July 2020, a government soldier was wounded in an IED explosion detonated by suspected NPA militants in Barangay Igbucagay, Hamtic, Antique. The NPA and the military then engaged in a brief, two-minute firefight, before the rebels withdrew. There were no reported additional casualties."
"2020-07-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Lupao","Parista","15.8568","120.943","1","Punto","Subnational","1","On 3 July 2020, a drug suspect was killed during a police raid in Barangay Parista, Lupao, Nueva Ecija. Police said they recovered shabu (crystal meth) from the suspect."
"2020-07-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Cavite","Naic","Malainen Bago","14.2999","120.7686","1","Philippine Daily Inquirer; Tempo (Philippines)","National","1","On 3 July 2020, a drug suspect was killed during a police raid in Barangay Malainen Bago, Naic, Cavite."
"2020-07-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Eastern Visayas","Leyte","Palo","Cavite West","11.1599","124.9846","1","Sunstar (Philippines)","National","1","On 3 July 2020, a drug suspect was killed during a police raid in Barangay Cavite West, Palo, Leyte. Police said the slain suspect was a high-value target."
"2020-07-03","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Nueva Ecija","Gapan","Gapan","15.2833","120.9833","1","Punto","Subnational","1","On 3 July 2020, a drug suspect was killed while four others were arrested during a police raid in Barangay Santo Cristo Sur, Gapan, Nueva Ecija. Police said they recovered shabu (crystal meth) from the suspects."
"2020-07-03","Violence against civilians","Attack","NPA: New People's Army","","Civilians (Philippines)","Former NPA: New People's Army","NPA: New People's Ar","nan","Civilians (Philippin","Former NPA: New Peop","Caraga","Surigao del Sur","Tandag","Tandag","9.0783","126.1986","1","Philippine News Agency","National","1","On 3 July 2020, a reported former NPA member was shot dead by suspected NPA militants in Barangay Buenavista, Tandag, Surigao del Sur."
"2020-07-03","Strategic developments","Disrupted weapons use","Police Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-)","BIFF: Bangsamoro Islamic Freedom Fighters","","Police Forces of the","Military Forces of t","BIFF: Bangsamoro Isl","nan","BARMM","Maguindanao","Datu Saudi-Ampatuan","Madia","6.9634","124.4669","1","Philippine Daily Inquirer","National","0","On 3 July 2020, a suspected BIFF militant transporting an improvised, mobile-phone activated bomb on motorbike was intercepted and arrested at a joint police and military checkpoint in Barangay Madia, Datu Saudi-Ampatuan, Maguindanao. It was not clear where the he intended to bring his bomb to."
