"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-03-01","Strategic developments","Disrupted weapons use","Unidentified Armed Group (Philippines)","","","","Unidentified Armed G","nan","nan","nan","Soccsksargen","Sultan Kudarat","Isulan","Isulan","6.6294","124.605","2","Manila Times","National","0","Defusal: The police defused a bomb planted by two men in Isulan, Sultan Kudarat on 1 March 2016. The perpetrators were later captured by the police, though it is not known whether they are affiliated with any armed groups operating in the region."
"2016-03-01","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2010-2016)","","Unidentified Armed G","nan","Police Forces of the","nan","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","1","Philippine Daily Inquirer","National","1","An influential Saudi Arabian preacher and scholar was shot and wounded when an unidentified assailant shot at him in Zamboanga City on 1 March 2016. The police killed the assailant."
"2016-03-01","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Military Forces of t","nan","Cagayan Valley","Isabela","San Mariano","Tappa","16.7513","122.026","1","Philippine Daily Inquirer","National","0","New People's Army (NPA) clashed with the Army's 86th Infantry Battalion of the 5th Infantry Division in Barangay Tappa area, San Mariano, Isabela on 1 March 2016. Three soldiers were wounded."
"2016-03-01","Protests","Protest with intervention","Protesters (Philippines)","","Police Forces of the Philippines (2010-2016)","","Protesters (Philippi","nan","Police Forces of the","nan","Central Luzon","Zambales","Candelaria","Candelaria","15.6247","119.9305","2","Philippine Daily Inquirer","National","0","Protesters gathered at the municipal hall in Candelaria town area, Zambales on 1 March 2016 in protest against nickel ore mining in the region. The police dispersed the crowd and arrested eleven persons."
"2016-03-01","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Tee","6.9965","124.4558","1","Philippine Daily Inquirer","National","1","The Bangsamoro Islamic Freedom Fighters (BIFF) (led by Abu Zaiden) clashed with the Army in Barangay Tee area, Datu Salibo, Maguindanao on 1 March 2016. A soldier was killed while two other soldiers were wounded as an improvised bomb exploded during the clash."
"2016-03-02","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Unidentified Armed Group (Philippines)","Government of the Philippines (2010-2016)","Unidentified Armed G","nan","Unidentified Armed G","Government of the Ph","Calabarzon","Batangas","Mataasnakahoy","Mataasnakahoy","13.9625","121.1137","2","Philippine Daily Inquirer","National","2","A barangay chief was shot dead by two men in Mataas Na Kahoy town, Batangas on 2 March 2016. One of the assailants was shot dead by the village chief who retaliated with fire upon being attacked."
"2016-03-02","Violence against civilians","Attack","Police Forces of the Philippines (2010-2016)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Miguel","San Miguel","15.1423","120.9756","2","Philippine Daily Inquirer","National","1","A drug suspect was killed while five other suspects were arrested during a police raid at San Miguel, Bulacan on 2 March 2016."
"2016-03-02","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2010-2016)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Salibo","Tee","6.9965","124.4558","1","Philippine Daily Inquirer","National","0","Four soldiers of the 2nd Mechanized Infantry Battalion were injured in an explosion in Barangay Tee, Datu Salibo, Maguindanao on 2 March 2016. The bomb is thought to have been planted by the Bangsamoro Islamic Freedom Fighters (BIFF)."
"2016-03-02","Battles","Armed clash","Unidentified Armed Group (Philippines)","","Police Forces of the Philippines (2010-2016)","","Unidentified Armed G","nan","Police Forces of the","nan","Davao Region","Davao del Norte","Tagum","Tagum","7.4475","125.8046","1","Business Mirror (Philippines)","National","1","The chief of police of Maragusan, Compostela Valley was shot dead in Tagum City, Davao del Norte on 2 March 2016 by two unidentified assailants."
"2016-03-02","Explosions/Remote violence","Remote explosive/landmine/IED","Unidentified Armed Group (Philippines)","","","","Unidentified Armed G","nan","nan","nan","Soccsksargen","Cotabato","Aleosan","Pagangan","7.1144","124.5952","1","Manila Times","National","0","A transmission tower no. 63 was bombed in Barangay Pagangan, Aleosan, North Cotabato on 2 March 2016. The perpetrators are unknown. This is the second attempt to topple the tower since the beginning of 2016."
