"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2018-01-01","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","Police Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Police Forces of the","nan","BARMM","Maguindanao","Datu Hoffer Ampatuan","Datu Hoffer Ampatuan","6.8333","124.3833","2","Philippine Star","National","1","A police officer was killed by a roadside bombing perpetrated by Bangsamoro Islamic Freedom Fighters rebels in Datu Hoffer Ampatuan area, Maguindanao on 1 January. 5 other officers were wounded."
"2018-01-01","Explosions/Remote violence","Remote explosive/landmine/IED","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Hoffer Ampatuan","Limpongo","6.8755","124.4487","1","Manila Times","National","0","On 1 January 2018, BIFF rebels set off a roadside bomb that injured two soldiers in Barangay Limpongo (Datu Hoffer Ampatuan, Maguindanao, Bangsamoro Autonomous Region in Muslim Mindanao)."
"2018-01-02","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","Military Forces of the Philippines (2016-) Citizen Armed Force Geographical Unit","NPA: New People's Ar","nan","Military Forces of t","Military Forces of t","Davao Region","Davao de Oro","Compostela","Maparat","7.6612","126.0355","1","Manila Times","National","0","The New People's Army allegedly set off an explosive near a military detachment in Barangay Maparat, Compostela, Davao de Oro on 2 January. 1 CAFGU was wounded by the explosion. An undetermined number of rebels were wounded in the ensuing shootout."
"2018-01-02","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Mabini","Cabuyuan","7.3119","125.8991","1","Manila Times","National","0","The military and New People's Army rebels had an encounter at Barnagay Cabuyuan, Mabini, Davao de Oro on 2 January. There were no casualties on the side of the government and an indeterminate amount on the side of the NPA."
"2018-01-02","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao Oriental","Lupon","Marayag","7.0156","126.0757","1","Manila Times","National","0","The military and the New People's Army had an encounter at Barangay Marayag, Lupon, Davao Oriental on 2 January. The NPA was harassing a civilian patrol base. There were no casualties."
"2018-01-04","Violence against civilians","Attack","ASG: Abu Sayyaf","","Civilians (Philippines)","","ASG: Abu Sayyaf","nan","Civilians (Philippin","nan","BARMM","Basilan","Sumisip","Sumisip","6.4928","121.9977","2","Philippine Daily Inquirer","National","2","Two people were beheaded in what the military suspected to be a clan feud (rido) in Sumisip, Basilan on 4 January. One of the victims was a member of the Abu Sayyaf. The Abu Sayyaf was also accused of beheading the two victims."
"2018-01-04","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Sur","Vigan","Vigan","17.5747","120.3869","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed by unidentified assailants at Vigan, Ilocos Sur on 04 Jan 2018."
"2018-01-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Northern Mindanao","Bukidnon","Impasugong","Impasugong","8.3097","125.0019","2","Manila Times","National","1","10 New People's Army rebels had an encounter with soldiers from the 4th Infantry Division somewhere in Impasugong town area, Bukidnon on 5 January. 1 rebel was killed."
"2018-01-05","Battles","Armed clash","Moro Muslim Militia (Philippines)","","Moro Muslim Militia (Philippines)","","Moro Muslim Militia ","nan","Moro Muslim Militia ","nan","BARMM","Lanao del Sur","Bacolod Kalawi","Bacolod Kalawi","7.8833","124.1166","2","Manila Times","National","4","At least 4 people died in a clan war (rido) between two Moro families in Bacolod Kalawi area, Lanao del Sur on 5 January."
"2018-01-05","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Eastern Visayas","Leyte","Baybay","Baybay","10.6661","124.8412","1","GMA News","National","2","The New People's Army had an encounter with the military in Barangay Hilapnitan, Baybay, Leyte on 5 January. Two rebels were killed."
"2018-01-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","ABS CBN; Tempo; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed by unidentified assailants at Quezon City, Metro Manila on 05 Jan 2018."
"2018-01-05","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2016-)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Rappler","National","1","On 5 Jan 2018, in Pasay City, Metro Manila, a village chairman was shot dead by unidentified armed men."
"2018-01-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Navotas","Navotas","14.6705","120.9407","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","2","Two drug suspects were killed in a vigilante-style attack by unidentified armed men in Barangay Daanhgari, Navotas City, Metro Manila on 5 January. Their companion was wounded. Drug paraphernalia was found in the vehicle."
"2018-01-05","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Philippine Daily Inquirer; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men in Barangay Payatas, Quezon City, Metro Manila on 5 January."
"2018-01-05","Battles","Armed clash","Unidentified Clan Militia (Philippines)","","Unidentified Clan Militia (Philippines)","","Unidentified Clan Mi","nan","Unidentified Clan Mi","nan","Soccsksargen","Sultan Kudarat","Tacurong","Tacurong","6.6925","124.6763","1","Manila Times","National","2","Two people died in a clash in what seems to be part of a clan war (rido) between two families in Tacurong, Sultan Kudarat on 5 January."
"2018-01-06","Battles","Armed clash","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Unsay","Maitumaig","6.9249","124.4368","1","Philippine News Agency","National","4","The 6th Infantry Division launched a ground and air assault on Bangsamoro Islamic Freedom Fighters rebels in Barangay Maitemag, Datu Unsay, Maguindanao on 6 January. 3 rebels died, while 1 solider was killed. 1 soldier was also wounded."
"2018-01-07","Explosions/Remote violence","Remote explosive/landmine/IED","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Davao Region","Davao de Oro","Monkayo","Monkayo","7.8501","126.05","2","Philippine Daily Inquirer","National","0","A roadside bomb allegedly set off by the New People's Army nearly hit a group of soldiers from the 25th Infantry Battalion in Monkayo town area, Davao de Oro on 7 January."
"2018-01-07","Explosions/Remote violence","Air/drone strike","BIFF: Bangsamoro Islamic Freedom Fighters","","Military Forces of the Philippines (2016-)","","BIFF: Bangsamoro Isl","nan","Military Forces of t","nan","BARMM","Maguindanao","Datu Unsay","Maitumaig","6.9249","124.4368","1","Philippine News Agency","National","3","The 6th Infantry Battalion killed 3 Bangsamoro Islamic Freedom Fighters rebels with air and artillery strikes in Barnagay Maitemaig, Datu unsay, Maguindanao on 7 January."
"2018-01-07","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","La Union","Santo Tomas","Santo Tomas","16.2798","120.3792","2","Foundation for Media Alternatives; Philippine Star","Local partner-National","1","A drug suspect was killed in a vigilante-style attack by unidentified armed men in Santo Tomas, La Union, Ilocos Region on 7 January. His brother was injured."
"2018-01-08","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Soccsksargen","Cotabato","Kabacan","Kabacan","7.1066","124.8291","2","Foundation for Media Alternatives; Philippine News Agency","Local partner-National","1","A drug suspect was killed during a police raid in Kabacan, Cotabato on 8 January. His three companions were arrested."
"2018-01-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Ilocos Region","Ilocos Sur","Tagudin","Tagudin","16.9333","120.4666","2","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed by unidentified assailants at Tagudin, Ilocos Sur on 08 Jan 2018."
"2018-01-08","Violence against civilians","Attack","Anti-Drug Vigilantes (Philippines)","","Civilians (Philippines)","Drug Suspects (Philippines)","Anti-Drug Vigilantes","nan","Civilians (Philippin","Drug Suspects (Phili","Calabarzon","Laguna","Calamba","Calamba","14.2117","121.1653","1","Philippine Star; Foundation for Media Alternatives","Local partner-National","1","A drug suspect was killed by unidentified assailants at Calamba, Laguna on 08 Jan 2018."
"2018-01-08","Battles","Armed clash","Armed Drug Suspects (Philippines)","","Police Forces of the Philippines (2016-)","","Armed Drug Suspects ","nan","Police Forces of the","nan","Zamboanga Peninsula","Zamboanga del Sur","Zamboanga City","Zamboanga City","6.9102","122.0738","1","Manila Times","National","1","A police officer was killed by unidentified armed men in Zambaonga City, Zamboanga del Sur on 8 January. He used to be with the Drug Enforcement Team of the local police."
