"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2020-05-01","Protests","Peaceful protest","Protesters (Philippines)","Women (Philippines)","","","Protesters (Philippi","Women (Philippines)","nan","nan","Calabarzon","Cavite","Imus","Imus","14.4297","120.9366","2","Rappler","National","0","On 1 May 2020, a number of women demonstrated in Cavite to decry their families' lack of food amid the COVID-19 (coronavirus) pandemic. [size=no report]"
"2020-05-01","Protests","Peaceful protest","Protesters (Philippines)","KMU: Kilusang Mayo Uno; Labour Group (Philippines)","","","Protesters (Philippi","KMU: Kilusang Mayo U","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Rappler","National","0","On 1 May 2020, members of KMU-affiliated labor unions Samahan ng Manggagawa sa Philippine Span Asia Carrier Corporation and KMU-Pier staged a Labor Day demonstration at the Port of Manila to call for mass testing, faster aid distribution, and hazard pay increase for workers amid the COVID-19 (coronavirus) pandemic. [size=no report]"
"2020-05-01","Protests","Protest with intervention","Protesters (Philippines)","KADAMAY: Kalipunan ng Damayang Mahihirap","Police Forces of the Philippines (2016-)","","Protesters (Philippi","KADAMAY: Kalipunan n","Police Forces of the","nan","NCR","Metro Manila","Valenzuela","Valenzuela","14.7166","120.9666","1","Philippine Daily Inquirer; Philippine Star","National","0","On 1 May 2020, four activists affiliated with KADAMAY and community organizations Kilos Na Homeless and Liga ng mga Manggagawa sa Valenzuela City gathered at a private residence in Valenzuela to mark Labor Day, holding up placards calling for labor reforms and greater government assistance in response to the COVID-19 (coronavirus) pandemic. Pictures of the gathering, which were uploaded online as part of online Labor Day protests, led the police to come to the residence and arrest the demonstrators, who were later let go. [size=four]"
"2020-05-01","Protests","Peaceful protest","Protesters (Philippines)","BMP: Bukluran ng Manggagawang Pilipino; Labour Group (Philippines)","","","Protesters (Philippi","BMP: Bukluran ng Man","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Manila Bulletin","National","0","On 1 May 2020, workers affiliated with the Bukluran ng Manggagawang Pilipino (BMP) staged a demonstration in Tondo, Manila to mark Labor Day. [size=no report]"
"2020-05-01","Protests","Protest with intervention","Protesters (Philippines)","BMP: Bukluran ng Manggagawang Pilipino; Labour Group (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","BMP: Bukluran ng Man","Police Forces of the","nan","Calabarzon","Rizal","Rodriguez","San Isidro","14.7429","121.1633","1","Manila Bulletin; ABS CBN; Rappler","National","0","On 1 May 2020, at least 12 workers, including some affiliated with Bukluran ng Manggagawang Pilipino (BMP), staged a demonstration to mark Labor Day in Barangay San Isidro, Rodriguez, Rizal. They were arrested for supposedly violating quarantine measures in place amid the COVID-19 (coronavirus) pandemic. [size=at least 12]"
"2020-05-01","Battles","Armed clash","NPA: New People's Army","","Military Forces of the Philippines (2016-)","","NPA: New People's Ar","nan","Military Forces of t","nan","Soccsksargen","Cotabato","Tulunan","Tuburan","6.8559","124.9378","1","Philippine News Agency; Sunstar (Philippines)","National","1","On 1 May 2020, an NPA militant was killed during a 30-minute firefight between the NPA and the military in Barangay Tuburan, Tulunan, Cotabato. The military alleged that the NPA militants were trying to steal government cash aid meant for COVID-19 (coronavirus) pandemic relief. The military reported no casualties and said it retrieved weapons from the rebels."
"2020-05-01","Protests","Protest with intervention","Protesters (Philippines)","CEGP: College Editors Guild of the Philippines; Students (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","CEGP: College Editor","Police Forces of the","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","GMA News; ABS CBN; Philippine Daily Inquirer; Rappler","National","0","On 1 May 2020, four university student volunteers conducting relief operations, including a member of the College Editors Guild of the Philippines (CEGP), as well as 14 local youths who were relief beneficiaries but were also helping out, were arrested in Barangay Central, Quezon City for purportedly violating quarantine measures in place amid the COVID-19 (coronavirus) pandemic. After distributing food and running a community kitchen, the four students reportedly led the group in a demonstration to mark Labor Day. CEGP is often red-tagged by the government. [size=18]"
"2020-05-01","Violence against civilians","Attack","Police Forces of the Philippines (2016-)","","Civilians (Philippines)","Drug Suspects (Philippines)","Police Forces of the","nan","Civilians (Philippin","Drug Suspects (Phili","Central Luzon","Bulacan","San Jose del Monte","San Jose del Monte","14.8138","121.0452","1","Manila Bulletin","National","2","On 1 May 2020, two drug suspects were killed during a police raid in Barangay Minuyan Proper, San Jose del Monte, Bulacan."
"2020-05-01","Protests","Protest with intervention","Protesters (Philippines)","BAYAN: Bagong Alyansang Makabayan; Bayan Muna; GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; PCPR: Promotion of Church People's Response; NUPL: National Union of Peoples' Lawyers; Christian Group (Philippines); Journalists (Philippines); Lawyers (Philippines); Women (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","BAYAN: Bagong Alyans","Police Forces of the","nan","Western Visayas","Iloilo","Iloilo City","Iloilo City","10.6969","122.5644","1","Abante; Bulatlat; Rappler; Philippine Daily Inquirer","National","0","On 1 May 2020, at least 42 activists affiliated with groups like Bayan Muna, BAYAN, GABRIELA, PCPR and NUPL staged a demonstration in Jaro, Iloilo City, Iloilo to condemn the killing of a Bayan Muna official in the same city the previous day. The 42 were arrested for supposedly violating quarantine measures in place amid the COVID-19 (coronavirus) pandemic. The arrested belong to groups that are often red-tagged by the government. Journalists, a priest, and a responding lawyer were also among those arrested. [size=at least 42]"
"2020-05-01","Protests","Protest with intervention","Protesters (Philippines)","GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; Teachers (Philippines); Women (Philippines)","Police Forces of the Philippines (2016-)","","Protesters (Philippi","GABRIELA: General As","Police Forces of the","nan","NCR","Metro Manila","Marikina","Marikina","14.6481","121.1133","1","Bulatlat; CNN; Philippine Star","National-International","0","On 1 May 2020, 10 GABRIELA-affiliated women's rights activists, teachers, and other individuals participating in the community relief effort Bayanihang Marikenyo at Marikenya were arrested by the police as they were distributing food packs in Marikina amid the COVID-19 (coronavirus) pandemic. The arrested reportedly held up protest signs while conducting their relief operations. Police said that these actions violated quarantine measures in place amid the pandemic. GABRIELA is often red-tagged by the government. [size=10]"
