"event_date","event_type","sub_event_type","actor1","assoc_actor_1","actor2","assoc_actor_2","comp_act1","comp_assoc_act1","comp_act2","comp_assoc_act2","Region","Province","Municipality","Baranggay","latitude","longitude","geo_precision","source","source_scale","fatalities","notes"
"2016-05-01","Battles","Armed clash","Police Forces of the Philippines (2010-2016)","","Police Forces of the Philippines (2010-2016)","","Police Forces of the","nan","Police Forces of the","nan","NCR","Metro Manila","Pasay","Pasay","14.5374","121.0014","1","Manila Times","National","0","On 1 May 2016, a police officer was injured following a fight with a fellow policeman who was also injured over a road crash argument in Pasay City, Metro Manila."
"2016-05-01","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","","Unidentified Armed G","nan","Civilians (Philippin","nan","Western Visayas","Negros Occidental","Moises Padilla","Moises Padilla","10.2634","123.1149","2","Philippine Star","National","1","On 1 May 2016, the brother of a candidate for councilor in Moises Padilla, Negros Occidental, was shot dead by unidentified armed men after a campaign rally assumed in Moises Padilla town area."
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","CAR","Benguet","Baguio","Baguio","16.4164","120.5931","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Baguio, Benguet in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Manila, Metro Manila in observation of Labour Day protesting against contractualization and low wages. [size=thousands]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Bicol Region","Albay","Legazpi","Legazpi","13.1413","123.7407","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Legazpi, Albay in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Central Luzon","Pampanga","San Fernando","San Fernando","15.0342","120.6844","1","Bulatlat","National","0","Workers marched on 1 May 2016 in San Fernando, Pampanga, Central Luzon in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Central Visayas","Cebu","Cebu City","Cebu City","10.3167","123.8907","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Cebu City in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Eastern Visayas","Leyte","Tacloban","Tacloban","11.2433","125.0047","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Tacloban, Leyte in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Riots","Violent demonstration","Rioters (Philippines)","Labour Group (Philippines)","Police Forces of the Philippines (2010-2016)","","Rioters (Philippines","Labour Group (Philip","Police Forces of the","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","On International Labor Day, 1 May 2016, demonstrators composed mostly of laborers, clashed with the police as they tried to get to the US Embassy in Manila, Metro Manila. 20 rioters were injured."
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","LP: Liberal Party","","","Protesters (Philippi","LP: Liberal Party","nan","nan","Western Visayas","Iloilo","Iloilo City","Iloilo City","10.6969","122.5644","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Iloilo City, Panay in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","NCR","Metro Manila","Quezon City","Quezon City","14.6488","121.0509","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Quezon City in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Caraga","Agusan del Norte","Butuan","Butuan","8.9491","125.5436","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Butuan City, Caraga in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Davao Region","Davao del Sur","Davao City","Davao City","7.0731","125.6128","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Davao City in observation of Labour Day protesting against contractualization and low wages. [size=no report]"
"2016-05-01","Protests","Peaceful protest","Protesters (Philippines)","Labour Group (Philippines)","","","Protesters (Philippi","Labour Group (Philip","nan","nan","Soccsksargen","South Cotabato","Koronadal","Koronadal","6.502999999999999","124.8469","1","Bulatlat","National","0","Workers marched on 1 May 2016 in Koronadal City, South Cotabato, Soccsksargen in observation of Labour Day protesting against contractualization and low [size=no report]"
"2016-05-02","Protests","Peaceful protest","Protesters (Philippines)","","","","Protesters (Philippi","nan","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Sunstar (Philippines)","National","0","Around 2 May 2016, members of the hacktivist group affiliated with Anonymous protested in front of the Department of Justice in Manila, Metro Manila to demand the release of their member who defaced the Commission on Elections (Comelec) website the previous month and to demand Comelec to implement the security features of vote counting machines (VCMs)."
"2016-05-02","Strategic developments","Arrests","NPA: New People's Army","","Police Forces of the Philippines (2010-2016)","","NPA: New People's Ar","nan","Police Forces of the","nan","Caraga","Agusan del Norte","Las Nieves","Las Nieves","8.7361","125.6012","2","Manila Times","National","0","Arrests: On 2 May 2016, police arrested the commanding officer of the New People's Army (NPA) Regional Operational Command, Ricardo Andan Manili, in Brgy. Remedios, Las Nieves, Agusan del Norte."
"2016-05-02","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","LP: Liberal Party","Unidentified Armed G","nan","Civilians (Philippin","LP: Liberal Party","BARMM","Maguindanao","Upi","Upi","6.9596","124.1164","2","Manila Times","National","1","On 2 May 2016, in (North) Upi town area, Maguindanao, unidentified armed men shot dead a Liberal Party (LP) member who is a supporter of three electorial candidates in the ARMM provinces and region."
"2016-05-03","Protests","Peaceful protest","Protesters (Philippines)","GABRIELA: General Assembly Binding Women for Reforms, Integrity, Equality, Leadership, and Action; Women (Philippines)","","","Protesters (Philippi","GABRIELA: General As","nan","nan","NCR","Metro Manila","Manila","Manila","14.6042","120.9822","1","Bulatlat","National","0","Members of progressive women's group Gabriela gathered in front of Dr. Jose Fabella Memorial Hospital, Manila, Metro Manila on 3 May 2016 to protest against the planned closure of the hospital that serves many poor women. [size=no report]"
"2016-05-03","Violence against civilians","Attack","Unidentified Armed Group (Philippines)","","Civilians (Philippines)","Government of the Philippines (2010-2016)","Unidentified Armed G","nan","Civilians (Philippin","Government of the Ph","Davao Region","Davao del Sur","Bansalan","Marber","6.8344","125.1753","1","Philippine Daily Inquirer","National","1","On 3 May 2016, unidentified armed men shot dead a village chair who waas onboard a motorcycle in Brgy. Marber, Bansalan, Davao del Sur. His companion, a tribal leader, was also wounded."
